Time: 1389, Behaviour: 2, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 5248, Behaviour: 1, Fault: 1,100,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 5850, Behaviour: 1, Fault: 2, n/a,2, DIAGNOSED ,Time Taken,45, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 6495, Behaviour: 1, Fault: 2,100,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 7500, Behaviour: 1, Fault: 6, n/a,3, DIAGNOSED ,Time Taken,56, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 12708, Behaviour: 1, Fault: 4, n/a,4, DIAGNOSED ,Time Taken,117, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 13487, Behaviour: 1, Fault: 6, n/a,3, DIAGNOSED ,Time Taken,13, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 11719, Behaviour: 1, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 13135, Behaviour: 1, Fault: 3,68.313,68.313,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 14132, Behaviour: 1, Fault: 4, n/a,4, DIAGNOSED ,Time Taken,117, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 14849, Behaviour: 1, Fault: 6, n/a,3, DIAGNOSED ,Time Taken,25, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 15813, Behaviour: 3, Fault: 6,68.9371,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 17594, Behaviour: 3, Fault: 4,98.5184,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 18231, Behaviour: 3, Fault: 4,80.9981,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 19386, Behaviour: 3, Fault: 6,67.7699,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 20013, Behaviour: 3, Fault: 3,94.6841,94.6841,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 20615, Behaviour: 3, Fault: 3,94.3638,94.3638,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 21219, Behaviour: 3, Fault: 4,87.6641,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 21820, Behaviour: 3, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 22656, Behaviour: 3, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,21, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 23277, Behaviour: 3, Fault: 6,99.486,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 24251, Behaviour: 3, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 25094, Behaviour: 1, Fault: 4,96.1774,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 25784, Behaviour: 1, Fault: 2, n/a,2, DIAGNOSED ,Time Taken,11, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 26529, Behaviour: 1, Fault: 6,100,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 27327, Behaviour: 1, Fault: 2,100,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 27929, Behaviour: 1, Fault: 3,100,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 28697, Behaviour: 1, Fault: 6,73.0763,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 29885, Behaviour: 1, Fault: 6,95.7833,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 30587, Behaviour: 2, Fault: 4,89.5861,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 31203, Behaviour: 2, Fault: 3,100,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 31805, Behaviour: 2, Fault: 3,87.7665,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 32407, Behaviour: 2, Fault: 3,91.644,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 33084, Behaviour: 2, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 33729, Behaviour: 2, Fault: 6,80.7318,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 34331, Behaviour: 2, Fault: 3,94.6294,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Faults,39, Elligible Total,34, DiagTot,13, Elligible DiagTot,8, FailTot,0, MemoryTot,26, %Memory,0.764706, %Failure,0,,,,,,,,,,,,,,,,,
Time: 929, Behaviour: 2, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 1541, Behaviour: 2, Fault: 6, n/a,3, DIAGNOSED ,Time Taken,13, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 2154, Behaviour: 2, Fault: 2, n/a,2, DIAGNOSED ,Time Taken,11, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 3442, Behaviour: 2, Fault: 6,96.7745,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 5329, Behaviour: 1, Fault: 6,98.4673,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 26312, Behaviour: 1, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 26926, Behaviour: 1, Fault: 4, n/a,4, DIAGNOSED ,Time Taken,117, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 27686, Behaviour: 1, Fault: 6,78.8017,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 28290, Behaviour: 1, Fault: 4,98.6716,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 29286, Behaviour: 1, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Total Faults,10, Elligible Total,6, DiagTot,6, Elligible DiagTot,2, FailTot,0, MemoryTot,4, %Memory,0.666667, %Failure,0,,,,,,,,,,,,,,,,,
Time: 26135, Behaviour: 1, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 26801, Behaviour: 1, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,13, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 27827, Behaviour: 1, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 28439, Behaviour: 1, Fault: 3, n/a,3, DIAGNOSED ,Time Taken,13, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 29054, Behaviour: 1, Fault: 5, n/a,5, DIAGNOSED ,Time Taken,165, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 30664, Behaviour: 2, Fault: 1,92.2008,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 31297, Behaviour: 2, Fault: 3,87.2939,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 31899, Behaviour: 2, Fault: 2, n/a,2, DIAGNOSED ,Time Taken,11, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 32510, Behaviour: 2, Fault: 3,92.4916,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 33307, Behaviour: 2, Fault: 6,81.2857,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 33909, Behaviour: 2, Fault: 2,76.9685,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 34511, Behaviour: 2, Fault: 3,94.5468,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 35113, Behaviour: 3, Fault: 3,80.6437,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Faults,13, Elligible Total,9, DiagTot,6, Elligible DiagTot,2, FailTot,0, MemoryTot,7, %Memory,0.777778, %Failure,0,,,,,,,,,,,,,,,,,
Time: 6487, Behaviour: 1, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,53, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 7140, Behaviour: 1, Fault: 6, n/a,3, DIAGNOSED ,Time Taken,14, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 7754, Behaviour: 1, Fault: 3,73.3823,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 12442, Behaviour: 1, Fault: 1,99.116,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 13142, Behaviour: 1, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,47, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 13791, Behaviour: 1, Fault: 5, n/a,5, DIAGNOSED ,Time Taken,213, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 14902, Behaviour: 1, Fault: 1,83.5052,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 15504, Behaviour: 3, Fault: 3,85.7412,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 16437, Behaviour: 3, Fault: 4, n/a,4, DIAGNOSED ,Time Taken,205, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 17727, Behaviour: 3, Fault: 4,69.7055,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 19193, Behaviour: 3, Fault: 6,76.3077,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 20234, Behaviour: 3, Fault: 4,84.9867,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 25694, Behaviour: 1, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 26306, Behaviour: 1, Fault: 3,100,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 26908, Behaviour: 1, Fault: 3,88.1401,88.1401,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 27511, Behaviour: 1, Fault: 3,80.7318,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 28116, Behaviour: 1, Fault: 4,99.8335,5, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 28719, Behaviour: 1, Fault: 4,99.8335,5, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 29500, Behaviour: 1, Fault: 4,99.8335,5, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 30101, Behaviour: 2, Fault: 3,92.0025,92.0025,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 32720, Behaviour: 2, Fault: 4,99.438,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 33321, Behaviour: 2, Fault: 2, n/a,2, DIAGNOSED ,Time Taken,11, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 33934, Behaviour: 2, Fault: 4,100,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 34535, Behaviour: 2, Fault: 3,86.6135,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Faults,24, Elligible Total,19, DiagTot,7, Elligible DiagTot,2, FailTot,0, MemoryTot,17, %Memory,0.894737, %Failure,0,,,,,,,,,,,,,,,,,
Time: 5446, Behaviour: 1, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,13, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 6555, Behaviour: 1, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,50, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 7207, Behaviour: 1, Fault: 5, n/a,5, DIAGNOSED ,Time Taken,166, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 8464, Behaviour: 1, Fault: 5,99.5001,5, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 9634, Behaviour: 1, Fault: 6, n/a,3, DIAGNOSED ,Time Taken,13, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 10526, Behaviour: 1, Fault: 6, n/a,3, DIAGNOSED ,Time Taken,13, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 11660, Behaviour: 1, Fault: 5,99.3333,5, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 12261, Behaviour: 1, Fault: 2, n/a,2, DIAGNOSED ,Time Taken,12, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 12923, Behaviour: 1, Fault: 3,94.4577,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 13728, Behaviour: 1, Fault: 1,70.9884, FAILURE 3, n/a,1, DIAGNOSED ,Time Taken,12, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,
Time: 14465, Behaviour: 1, Fault: 4,99.8335,5, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 25183, Behaviour: 1, Fault: 5,96.3985,5, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 26067, Behaviour: 1, Fault: 6,99.4863,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 27356, Behaviour: 1, Fault: 6,84.1996,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 27960, Behaviour: 1, Fault: 4,99.8335,5, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 29082, Behaviour: 1, Fault: 1,73.3022,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 29687, Behaviour: 1, Fault: 4,99.8335,5, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 30353, Behaviour: 2, Fault: 4, n/a,4, DIAGNOSED ,Time Taken,116, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 31069, Behaviour: 2, Fault: 3,99.6573,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 31671, Behaviour: 2, Fault: 2,84.3085,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 32487, Behaviour: 2, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,18, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 33105, Behaviour: 2, Fault: 2,75.735,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 33707, Behaviour: 2, Fault: 3,88.5284,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 34310, Behaviour: 2, Fault: 2,98.9285,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 35455, Behaviour: 3, Fault: 1,94.5336,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Faults,25, Elligible Total,21, DiagTot,8, Elligible DiagTot,4, FailTot,1, MemoryTot,16, %Memory,0.761905, %Failure,0.0588235,,,,,,,,,,,,,,,,,
Time: 6860, Behaviour: 1, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 7556, Behaviour: 1, Fault: 4, n/a,4, DIAGNOSED ,Time Taken,278, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 8524, Behaviour: 1, Fault: 6, n/a,6, DIAGNOSED ,Time Taken,247, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 9371, Behaviour: 1, Fault: 2, n/a,2, DIAGNOSED ,Time Taken,11, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 9997, Behaviour: 1, Fault: 1,71.0857, FAILURE 6, n/a,1, DIAGNOSED ,Time Taken,20, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,
Time: 10753, Behaviour: 1, Fault: 4, n/a,4, DIAGNOSED ,Time Taken,116, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 11548, Behaviour: 1, Fault: 4, n/a,4, DIAGNOSED ,Time Taken,116, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 12362, Behaviour: 1, Fault: 4,91.8333,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 13039, Behaviour: 1, Fault: 5,97.6754,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 13761, Behaviour: 1, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,86, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 14447, Behaviour: 1, Fault: 6,99.6571,6, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 15049, Behaviour: 3, Fault: 2,77.39,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 15652, Behaviour: 3, Fault: 2,93.1625,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 16496, Behaviour: 3, Fault: 1,99.7783,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 17098, Behaviour: 3, Fault: 2,93.7343,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 18098, Behaviour: 3, Fault: 6, n/a,3, DIAGNOSED ,Time Taken,49, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 18796, Behaviour: 3, Fault: 4,87.675,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 19652, Behaviour: 3, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 23554, Behaviour: 3, Fault: 1,99.5575,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 24831, Behaviour: 3, Fault: 1,99.7783,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 25818, Behaviour: 1, Fault: 1,66.4866,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 26655, Behaviour: 1, Fault: 6,100,6, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 27564, Behaviour: 1, Fault: 1,96.945,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 28461, Behaviour: 1, Fault: 6, n/a,3, DIAGNOSED ,Time Taken,13, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Total Faults,24, Elligible Total,20, DiagTot,10, Elligible DiagTot,6, FailTot,1, MemoryTot,13, %Memory,0.65, %Failure,0.0714286,,,,,,,,,,,,,,,,,
Time: 1293, Behaviour: 2, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,24, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 1930, Behaviour: 2, Fault: 6, n/a,3, DIAGNOSED ,Time Taken,13, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 2543, Behaviour: 2, Fault: 2, n/a,2, DIAGNOSED ,Time Taken,11, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 3154, Behaviour: 2, Fault: 6, n/a,3, DIAGNOSED ,Time Taken,18, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 3772, Behaviour: 2, Fault: 3,80.8863,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 4375, Behaviour: 2, Fault: 2,83.1317,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 5107, Behaviour: 1, Fault: 1,99.7783,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 5733, Behaviour: 1, Fault: 3,98.8053,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 6335, Behaviour: 1, Fault: 3,91.6633,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 7321, Behaviour: 1, Fault: 2,75.5148,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 7923, Behaviour: 1, Fault: 2,94.9119,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 8714, Behaviour: 1, Fault: 3,100,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 9432, Behaviour: 1, Fault: 4, n/a,4, DIAGNOSED ,Time Taken,116, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 10148, Behaviour: 1, Fault: 3,96.4668,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 11124, Behaviour: 1, Fault: 3,100,100,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 11726, Behaviour: 1, Fault: 3,99.6571,99.6571,99.6571,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 12332, Behaviour: 1, Fault: 5,97.0003,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 13116, Behaviour: 1, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 14137, Behaviour: 1, Fault: 1,100,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 14739, Behaviour: 1, Fault: 2,98.9247,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 18283, Behaviour: 3, Fault: 4, n/a,4, DIAGNOSED ,Time Taken,116, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 18999, Behaviour: 3, Fault: 3,97.963,97.963,97.963,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 19601, Behaviour: 3, Fault: 6,99.6579,99.6579,99.6579,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 20314, Behaviour: 3, Fault: 4,98.3172,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 20915, Behaviour: 3, Fault: 2,76.5786,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 23330, Behaviour: 3, Fault: 6, n/a,3, DIAGNOSED ,Time Taken,38, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 23968, Behaviour: 3, Fault: 3,79.7205,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 24570, Behaviour: 3, Fault: 3,96.8308,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 31241, Behaviour: 2, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 31853, Behaviour: 2, Fault: 2,92.1606,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 32668, Behaviour: 2, Fault: 4,95.3127,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 33491, Behaviour: 2, Fault: 6,80.0948,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 34095, Behaviour: 2, Fault: 3,92.2266,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 34697, Behaviour: 2, Fault: 3,93.5475,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 35299, Behaviour: 3, Fault: 2,80.8434,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Faults,35, Elligible Total,31, DiagTot,9, Elligible DiagTot,5, FailTot,0, MemoryTot,26, %Memory,0.83871, %Failure,0,,,,,,,,,,,,,,,,,
Time: 1861, Behaviour: 2, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 2792, Behaviour: 2, Fault: 4, n/a,4, DIAGNOSED ,Time Taken,183, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 3575, Behaviour: 2, Fault: 2, n/a,2, DIAGNOSED ,Time Taken,11, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 5440, Behaviour: 1, Fault: 1,99.5565,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 6992, Behaviour: 1, Fault: 2,68.2405,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 7594, Behaviour: 1, Fault: 2,98.9247,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 8198, Behaviour: 1, Fault: 4, n/a,4, DIAGNOSED ,Time Taken,281, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 9081, Behaviour: 1, Fault: 5,91.8869,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 9682, Behaviour: 1, Fault: 2,100,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 10581, Behaviour: 1, Fault: 2,100,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 11183, Behaviour: 1, Fault: 6, n/a,3, DIAGNOSED ,Time Taken,256, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 12095, Behaviour: 1, Fault: 4,69.6777,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 13353, Behaviour: 1, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 13991, Behaviour: 1, Fault: 4,70.9468,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 14592, Behaviour: 1, Fault: 2,100,100,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 15290, Behaviour: 3, Fault: 6, n/a,3, DIAGNOSED ,Time Taken,13, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 15903, Behaviour: 3, Fault: 2,100,100,100,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 16505, Behaviour: 3, Fault: 2,94.7467,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 17331, Behaviour: 3, Fault: 4,99,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 18078, Behaviour: 3, Fault: 1,99.5565,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 20178, Behaviour: 3, Fault: 6,73.4552,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 21490, Behaviour: 3, Fault: 1,99.7783,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
